codigo_ibge,municipio,populacao,ano
3506508,BIRIGUI - SP,123340,2025
3506607,BIRITIBA MIRIM - SP,30564,2025
3506706,BOA ESPERANÇA DO SUL - SP,13113,2025
3506805,BOCAINA - SP,11480,2025
3506904,BOFETE - SP,10710,2025
3507001,BOITUVA - SP,63850,2025
3507100,BOM JESUS DOS PERDÕES - SP,22579,2025
3507159,BOM SUCESSO DE ITARARÉ - SP,3609,2025
3507209,BORÁ - SP,932,2025
3507308,BORACÉIA - SP,4838,2025
3507407,BORBOREMA - SP,14405,2025
3507456,BOREBI - SP,2801,2025
3507506,BOTUCATU - SP,151053,2025
3507605,BRAGANÇA PAULISTA - SP,185688,2025
3507704,BRAÚNA - SP,5477,2025
3507753,BREJO ALEGRE - SP,2605,2025
3507803,BRODOWSKI - SP,26314,2025
3507902,BROTAS - SP,24501,2025
3508009,BURI - SP,20731,2025
3508108,BURITAMA - SP,17658,2025
3508207,BURITIZAL - SP,4458,2025
3508306,CABRÁLIA PAULISTA - SP,4360,2025
3508405,CABREÚVA - SP,48654,2025
3508504,CAÇAPAVA - SP,100071,2025
3508603,CACHOEIRA PAULISTA - SP,32534,2025
3508702,CACONDE - SP,17228,2025
3508801,CAFELÂNDIA - SP,16907,2025
3508900,CAIABU - SP,3726,2025
3509007,CAIEIRAS - SP,98549,2025
3509106,CAIUÁ - SP,5599,2025
3509205,CAJAMAR - SP,98365,2025
3509254,CAJATI - SP,29262,2025
3509304,CAJOBI - SP,9210,2025
3509403,CAJURU - SP,24233,2025
3509452,CAMPINA DO MONTE ALEGRE - SP,6090,2025
3509502,CAMPINAS - SP,1187974,2025
3509601,CAMPO LIMPO PAULISTA - SP,79781,2025
3509700,CAMPOS DO JORDÃO - SP,47956,2025
3509809,CAMPOS NOVOS PAULISTA - SP,5003,2025
3509908,CANANÉIA - SP,12491,2025
3509957,CANAS - SP,5068,2025
3510005,CÂNDIDO MOTA - SP,30157,2025
3510104,CÂNDIDO RODRIGUES - SP,2959,2025
3510153,CANITAR - SP,6589,2025
3510203,CAPÃO BONITO - SP,47409,2025
3510302,CAPELA DO ALTO - SP,23777,2025
3510401,CAPIVARI - SP,51369,2025
3510500,CARAGUATATUBA - SP,142248,2025
3510609,CARAPICUÍBA - SP,398236,2025
3510708,CARDOSO - SP,11476,2025
3510807,CASA BRANCA - SP,28779,2025
3510906,CÁSSIA DOS COQUEIROS - SP,2861,2025
3511003,CASTILHO - SP,20485,2025
3511102,CATANDUVA - SP,119275,2025
3511201,CATIGUÁ - SP,7101,2025
3511300,CEDRAL - SP,13314,2025
3511409,CERQUEIRA CÉSAR - SP,22210,2025
3511508,CERQUILHO - SP,46391,2025
3511607,CESÁRIO LANGE - SP,19707,2025
3511706,CHARQUEADA - SP,15814,2025
3511904,CLEMENTINA - SP,7084,2025
3512001,COLINA - SP,18880,2025
3512100,COLÔMBIA - SP,6802,2025
3512209,CONCHAL - SP,29132,2025
3512308,CONCHAS - SP,15345,2025
3512407,CORDEIRÓPOLIS - SP,25286,2025
3512506,COROADOS - SP,5504,2025
3512605,CORONEL MACEDO - SP,4271,2025
3512704,CORUMBATAÍ - SP,4296,2025
3512803,COSMÓPOLIS - SP,61167,2025
3512902,COSMORAMA - SP,9019,2025
3513009,COTIA - SP,289493,2025
3513108,CRAVINHOS - SP,34307,2025
3513207,CRISTAIS PAULISTA - SP,9600,2025
3513306,CRUZÁLIA - SP,2123,2025
3513405,CRUZEIRO - SP,76444,2025
3513504,CUBATÃO - SP,114870,2025
3513603,CUNHA - SP,22460,2025
3513702,DESCALVADO - SP,32663,2025
3513801,DIADEMA - SP,403579,2025
3513850,DIRCE REIS - SP,1639,2025
3513900,DIVINOLÂNDIA - SP,11305,2025
3514007,DOBRADA - SP,8986,2025
3514106,DOIS CÓRREGOS - SP,24847,2025
3514205,DOLCINÓPOLIS - SP,2254,2025
3514304,DOURADO - SP,8169,2025
3514403,DRACENA - SP,46735,2025
3514502,DUARTINA - SP,12532,2025
3514601,DUMONT - SP,9764,2025
3514700,ECHAPORÃ - SP,6291,2025
3514809,ELDORADO - SP,13109,2025
3514908,ELIAS FAUSTO - SP,18168,2025
3514924,ELISIÁRIO - SP,3190,2025
3514957,EMBAÚBA - SP,2349,2025
3515004,EMBU DAS ARTES - SP,259788,2025
3515103,EMBU-GUAÇU - SP,68913,2025
3515129,EMILIANÓPOLIS - SP,3061,2025
3515152,ENGENHEIRO COELHO - SP,20261,2025
3515186,ESPÍRITO SANTO DO PINHAL - SP,40610,2025
3515194,ESPÍRITO SANTO DO TURVO - SP,4214,2025
3515202,ESTRELA D'OESTE - SP,9696,2025
3515301,ESTRELA DO NORTE - SP,2751,2025
3515350,EUCLIDES DA CUNHA PAULISTA - SP,7883,2025
3515400,FARTURA - SP,17029,2025
3515509,FERNANDÓPOLIS - SP,73508,2025
3515608,FERNANDO PRESTES - SP,6080,2025
3515657,FERNÃO - SP,1692,2025
3515707,FERRAZ DE VASCONCELOS - SP,186479,2025
3515806,FLORA RICA - SP,1483,2025
3515905,FLOREAL - SP,2747,2025
3516002,FLÓRIDA PAULISTA - SP,13175,2025
3516101,FLORÍNEA - SP,4022,2025
3516200,FRANCA - SP,365494,2025
3516309,FRANCISCO MORATO - SP,171476,2025
3516408,FRANCO DA ROCHA - SP,150241,2025
3516507,GABRIEL MONTEIRO - SP,2813,2025
3516606,GÁLIA - SP,6413,2025
3516705,GARÇA - SP,43081,2025
3516804,GASTÃO VIDIGAL - SP,3203,2025
3516853,GAVIÃO PEIXOTO - SP,4806,2025
3516903,GENERAL SALGADO - SP,10437,2025
3517000,GETULINA - SP,10337,2025
3517109,GLICÉRIO - SP,4158,2025
3517208,GUAIÇARA - SP,11478,2025
3517307,GUAIMBÊ - SP,5609,2025
3517406,GUAÍRA - SP,40489,2025
3517505,GUAPIAÇU - SP,22445,2025
3517604,GUAPIARA - SP,17225,2025
3517703,GUARÁ - SP,18748,2025
3517802,GUARAÇAÍ - SP,7453,2025
3517901,GUARACI - SP,10554,2025
3518008,GUARANI D'OESTE - SP,1999,2025
3518107,GUARANTÃ - SP,6532,2025
3518206,GUARARAPES - SP,31888,2025
3518305,GUARAREMA - SP,32620,2025
3518404,GUARATINGUETÁ - SP,121916,2025
3518503,GUAREÍ - SP,15285,2025
3518602,GUARIBA - SP,38678,2025
3518701,GUARUJÁ - SP,294871,2025
3518800,GUARULHOS - SP,1349100,2025
3518859,GUATAPARÁ - SP,7474,2025
3518909,GUZOLÂNDIA - SP,4259,2025
3519006,HERCULÂNDIA - SP,9316,2025
3519055,HOLAMBRA - SP,15718,2025
3519071,HORTOLÂNDIA - SP,248842,2025
3519105,IACANGA - SP,10648,2025
3519204,IACRI - SP,6197,2025
3519253,IARAS - SP,8313,2025
3519303,IBATÉ - SP,33160,2025
3519402,IBIRÁ - SP,11952,2025
3519501,IBIRAREMA - SP,6450,2025
3519600,IBITINGA - SP,62143,2025
3519709,IBIÚNA - SP,77801,2025
3519808,ICÉM - SP,7982,2025
3519907,IEPÊ - SP,7739,2025
3520004,IGARAÇU DO TIETÊ - SP,23421,2025
3520103,IGARAPAVA - SP,26696,2025
3520202,IGARATÁ - SP,10984,2025
3520301,IGUAPE - SP,29891,2025
3520400,ILHABELA - SP,36559,2025
3520426,ILHA COMPRIDA - SP,14104,2025
3520442,ILHA SOLTEIRA - SP,26257,2025
3520509,INDAIATUBA - SP,269657,2025
3520608,INDIANA - SP,5200,2025
3520707,INDIAPORÃ - SP,4113,2025
3520806,INÚBIA PAULISTA - SP,3671,2025
3520905,IPAUSSU - SP,13935,2025
3521002,IPERÓ - SP,38277,2025
3521101,IPEÚNA - SP,7027,2025
3521150,IPIGUÁ - SP,7115,2025
3521200,IPORANGA - SP,4083,2025
3521309,IPUÃ - SP,14701,2025
3521408,IRACEMÁPOLIS - SP,22500,2025
3521507,IRAPUÃ - SP,6932,2025
3521606,IRAPURU - SP,7120,2025
3521705,ITABERÁ - SP,18263,2025
3521804,ITAÍ - SP,25979,2025
3521903,ITAJOBI - SP,17502,2025
3522000,ITAJU - SP,3715,2025
3522109,ITANHAÉM - SP,118495,2025
3522158,ITAOCA - SP,3497,2025
3522208,ITAPECERICA DA SERRA - SP,163003,2025
3522307,ITAPETININGA - SP,164256,2025
3522406,ITAPEVA - SP,92393,2025
3522505,ITAPEVI - SP,242995,2025
3522604,ITAPIRA - SP,74038,2025
3522653,ITAPIRAPUÃ PAULISTA - SP,4420,2025
3522703,ITÁPOLIS - SP,40445,2025
3522802,ITAPORANGA - SP,14245,2025
3522901,ITAPUÍ - SP,14035,2025
3523008,ITAPURA - SP,4002,2025
3523107,ITAQUAQUECETUBA - SP,382983,2025
3523206,ITARARÉ - SP,45213,2025
3523305,ITARIRI - SP,15916,2025
3523404,ITATIBA - SP,127112,2025
3523503,ITATINGA - SP,19462,2025
3523602,ITIRAPINA - SP,16454,2025
3523701,ITIRAPUÃ - SP,5857,2025
3523800,ITOBI - SP,8227,2025
3523909,ITU - SP,175047,2025
3524006,ITUPEVA - SP,74994,2025
3524105,ITUVERAVA - SP,38413,2025
3524204,JABORANDI - SP,6280,2025
3524303,JABOTICABAL - SP,73473,2025
3524402,JACAREÍ - SP,250952,2025
3524501,JACI - SP,7944,2025
3524600,JACUPIRANGA - SP,16216,2025
3524709,JAGUARIÚNA - SP,62309,2025
3524808,JALES - SP,50078,2025
3524907,JAMBEIRO - SP,6611,2025
3525003,JANDIRA - SP,121550,2025
3525102,JARDINÓPOLIS - SP,47125,2025
3525201,JARINU - SP,40007,2025
3525300,JAÚ - SP,137409,2025
3525409,JERIQUARA - SP,4000,2025
3525508,JOANÓPOLIS - SP,13131,2025
3525607,JOÃO RAMALHO - SP,4464,2025
3525706,JOSÉ BONIFÁCIO - SP,37992,2025
3525805,JÚLIO MESQUITA - SP,4302,2025
3525854,JUMIRIM - SP,3132,2025
3525904,JUNDIAÍ - SP,463039,2025
3526001,JUNQUEIRÓPOLIS - SP,20939,2025
3526100,JUQUIÁ - SP,17184,2025
3526209,JUQUITIBA - SP,27969,2025
3526308,LAGOINHA - SP,5183,2025
3526407,LARANJAL PAULISTA - SP,27044,2025
3526506,LAVÍNIA - SP,9940,2025
3526605,LAVRINHAS - SP,7348,2025
3526704,LEME - SP,101537,2025
3526803,LENÇÓIS PAULISTA - SP,68568,2025
3526902,LIMEIRA - SP,301292,2025
3527009,LINDÓIA - SP,7158,2025
3527108,LINS - SP,76844,2025
3527207,LORENA - SP,87468,2025
3527256,LOURDES - SP,1962,2025
3527306,LOUVEIRA - SP,54865,2025
3527405,LUCÉLIA - SP,20378,2025
3527504,LUCIANÓPOLIS - SP,2423,2025
3527603,LUÍS ANTÔNIO - SP,12564,2025
3527702,LUIZIÂNIA - SP,4740,2025
3527801,LUPÉRCIO - SP,4004,2025
3527900,LUTÉCIA - SP,2697,2025
3528007,MACATUBA - SP,17140,2025
3528106,MACAUBAL - SP,7581,2025
3528205,MACEDÔNIA - SP,4058,2025
3528304,MAGDA - SP,3211,2025
3528403,MAIRINQUE - SP,51888,2025
3528502,MAIRIPORÃ - SP,97835,2025
3528601,MANDURI - SP,10122,2025
3528700,MARABÁ PAULISTA - SP,4619,2025
3528809,MARACAÍ - SP,12804,2025
3528858,MARAPOAMA - SP,3415,2025
3528908,MARIÁPOLIS - SP,3526,2025
3529005,MARÍLIA - SP,247348,2025
3529104,MARINÓPOLIS - SP,1862,2025
3529203,MARTINÓPOLIS - SP,25240,2025
3529302,MATÃO - SP,81075,2025
3529401,MAUÁ - SP,429014,2025
3529500,MENDONÇA - SP,6420,2025
3529609,MERIDIANO - SP,4721,2025
3529658,MESÓPOLIS - SP,1990,2025
3529708,MIGUELÓPOLIS - SP,19621,2025
3529807,MINEIROS DO TIETÊ - SP,11322,2025
3529906,MIRACATU - SP,18610,2025
3530003,MIRA ESTRELA - SP,3209,2025
3530102,MIRANDÓPOLIS - SP,28754,2025
3530201,MIRANTE DO PARANAPANEMA - SP,16031,2025
3530300,MIRASSOL - SP,65811,2025
3530409,MIRASSOLÂNDIA - SP,4783,2025
3530508,MOCOCA - SP,69372,2025
3530607,MOGI DAS CRUZES - SP,470302,2025
3530706,MOGI GUAÇU - SP,160318,2025
3530805,MOGI MIRIM - SP,95742,2025
3530904,MOMBUCA - SP,3830,2025
3531001,MONÇÕES - SP,1947,2025
3531100,MONGAGUÁ - SP,64845,2025
3531209,MONTE ALEGRE DO SUL - SP,8923,2025
3531308,MONTE ALTO - SP,48758,2025
3531407,MONTE APRAZÍVEL - SP,22668,2025
3531506,MONTE AZUL PAULISTA - SP,18337,2025
3531605,MONTE CASTELO - SP,4306,2025
3531704,MONTEIRO LOBATO - SP,4205,2025
3531803,MONTE MOR - SP,67832,2025
3531902,MORRO AGUDO - SP,28521,2025
3532009,MORUNGABA - SP,14147,2025
3532058,MOTUCA - SP,4071,2025
3532108,MURUTINGA DO SUL - SP,3748,2025
3532157,NANTES - SP,2697,2025
3532207,NARANDIBA - SP,5956,2025
3532306,NATIVIDADE DA SERRA - SP,7155,2025
3532405,NAZARÉ PAULISTA - SP,18675,2025
3532504,NEVES PAULISTA - SP,9953,2025
3532603,NHANDEARA - SP,9915,2025
3532702,NIPOÃ - SP,4876,2025
3532801,NOVA ALIANÇA - SP,6885,2025
3532827,NOVA CAMPINA - SP,8630,2025
3532843,NOVA CANAÃ PAULISTA - SP,2055,2025
3532868,NOVA CASTILHO - SP,1072,2025
3532900,NOVA EUROPA - SP,9459,2025
3533007,NOVA GRANADA - SP,19733,2025
3533106,NOVA GUATAPORANGA - SP,2188,2025
3533205,NOVA INDEPENDÊNCIA - SP,4847,2025
3533254,NOVAIS - SP,4463,2025
3533304,NOVA LUZITÂNIA - SP,2817,2025
3533403,NOVA ODESSA - SP,64596,2025
3533502,NOVO HORIZONTE - SP,39494,2025
3533601,NUPORANGA - SP,7570,2025
3533700,OCAUÇU - SP,4418,2025
3533809,ÓLEO - SP,2535,2025
3533908,OLÍMPIA - SP,56874,2025
3534005,ONDA VERDE - SP,4942,2025
3534104,ORIENTE - SP,6180,2025
3534203,ORINDIÚVA - SP,6157,2025
3534302,ORLÂNDIA - SP,39144,2025
3534401,OSASCO - SP,759524,2025
3534500,OSCAR BRESSANE - SP,2502,2025
3534609,OSVALDO CRUZ - SP,32112,2025
3534708,OURINHOS - SP,106911,2025
3534757,OUROESTE - SP,10660,2025
3534807,OURO VERDE - SP,7900,2025
3534906,PACAEMBU - SP,15273,2025
3535002,PALESTINA - SP,11704,2025
3535101,PALMARES PAULISTA - SP,9666,2025
3535200,PALMEIRA D'OESTE - SP,8971,2025
3535309,PALMITAL - SP,19714,2025
3535408,PANORAMA - SP,15227,2025
3535507,PARAGUAÇU PAULISTA - SP,42049,2025
3535606,PARAIBUNA - SP,17959,2025
3535705,PARAÍSO - SP,6218,2025
3535804,PARANAPANEMA - SP,19853,2025
3535903,PARANAPUÃ - SP,4118,2025
3536000,PARAPUÃ - SP,10720,2025
3536109,PARDINHO - SP,7435,2025
3536208,PARIQUERA-AÇU - SP,19603,2025
3536257,PARISI - SP,3030,2025
3536307,PATROCÍNIO PAULISTA - SP,14888,2025
3536406,PAULICÉIA - SP,8255,2025
3536505,PAULÍNIA - SP,116674,2025
3536570,PAULISTÂNIA - SP,2156,2025
3536604,PAULO DE FARIA - SP,7390,2025
3536703,PEDERNEIRAS - SP,46337,2025
3536802,PEDRA BELA - SP,6745,2025
3536901,PEDRANÓPOLIS - SP,2856,2025
3537008,PEDREGULHO - SP,15737,2025
3537107,PEDREIRA - SP,44385,2025
3537156,PEDRINHAS PAULISTA - SP,2833,2025
3537206,PEDRO DE TOLEDO - SP,11617,2025
3537305,PENÁPOLIS - SP,63426,2025
3537404,PEREIRA BARRETO - SP,24360,2025
3537503,PEREIRAS - SP,9013,2025
3537602,PERUÍBE - SP,70629,2025
3537701,PIACATU - SP,5631,2025
3537800,PIEDADE - SP,54266,2025
3537909,PILAR DO SUL - SP,28459,2025
3538006,PINDAMONHANGABA - SP,172681,2025
3538105,PINDORAMA - SP,14704,2025
3538204,PINHALZINHO - SP,15676,2025
3538303,PIQUEROBI - SP,3287,2025
3538501,PIQUETE - SP,12516,2025
3538600,PIRACAIA - SP,26795,2025
3538709,PIRACICABA - SP,440835,2025
3538808,PIRAJU - SP,30294,2025
3538907,PIRAJUÍ - SP,22734,2025
3539004,PIRANGI - SP,11085,2025
3539103,PIRAPORA DO BOM JESUS - SP,18925,2025
3539202,PIRAPOZINHO - SP,26097,2025
3539301,PIRASSUNUNGA - SP,75594,2025
3539400,PIRATININGA - SP,15657,2025
3539509,PITANGUEIRAS - SP,34361,2025
3539608,PLANALTO - SP,4451,2025
3539707,PLATINA - SP,3055,2025
3539806,POÁ - SP,106355,2025
3539905,POLONI - SP,5702,2025
3540002,POMPÉIA - SP,20520,2025
3540101,PONGAÍ - SP,3440,2025
3540200,PONTAL - SP,38286,2025
3540259,PONTALINDA - SP,4198,2025
3540309,PONTES GESTAL - SP,2411,2025
3540408,POPULINA - SP,4182,2025
3540507,PORANGABA - SP,10850,2025
3540606,PORTO FELIZ - SP,58605,2025
3540705,PORTO FERREIRA - SP,53966,2025
3540754,POTIM - SP,20801,2025
3540804,POTIRENDABA - SP,19097,2025
3540853,PRACINHA - SP,2589,2025
3540903,PRADÓPOLIS - SP,17299,2025
3541000,PRAIA GRANDE - SP,368539,2025
3541059,PRATÂNIA - SP,5264,2025
3541109,PRESIDENTE ALVES - SP,3830,2025
3541208,PRESIDENTE BERNARDES - SP,14803,2025
3541307,PRESIDENTE EPITÁCIO - SP,40322,2025
3541406,PRESIDENTE PRUDENTE - SP,234706,2025
3541505,PRESIDENTE VENCESLAU - SP,35810,2025
3541604,PROMISSÃO - SP,35973,2025
3541653,QUADRA - SP,3477,2025
3541703,QUATÁ - SP,13412,2025
3541802,QUEIROZ - SP,3366,2025
3541901,QUELUZ - SP,9074,2025
3542008,QUINTANA - SP,7260,2025
3542107,RAFARD - SP,9145,2025
3542206,RANCHARIA - SP,29387,2025
3542305,REDENÇÃO DA SERRA - SP,4637,2025
3542404,REGENTE FEIJÓ - SP,20620,2025
3542503,REGINÓPOLIS - SP,7820,2025
3542602,REGISTRO - SP,61927,2025
3542701,RESTINGA - SP,6486,2025
3542800,RIBEIRA - SP,3158,2025
3542909,RIBEIRÃO BONITO - SP,11040,2025
3543006,RIBEIRÃO BRANCO - SP,18942,2025
3543105,RIBEIRÃO CORRENTE - SP,4717,2025
3543204,RIBEIRÃO DO SUL - SP,4776,2025
3543238,RIBEIRÃO DOS ÍNDIOS - SP,2040,2025
3543253,RIBEIRÃO GRANDE - SP,7571,2025
3543303,RIBEIRÃO PIRES - SP,118954,2025
3543402,RIBEIRÃO PRETO - SP,731639,2025
3543501,RIVERSUL - SP,5628,2025
3543600,RIFAINA - SP,4179,2025
3543709,RINCÃO - SP,9101,2025
3543808,RINÓPOLIS - SP,9334,2025
3543907,RIO CLARO - SP,210323,2025
3544004,RIO DAS PEDRAS - SP,32329,2025
3544103,RIO GRANDE DA SERRA - SP,45324,2025
3544202,RIOLÂNDIA - SP,10444,2025
3544251,ROSANA - SP,17434,2025
3544301,ROSEIRA - SP,11137,2025
3544400,RUBIÁCEA - SP,2740,2025
3544509,RUBINÉIA - SP,3998,2025
3544608,SABINO - SP,5182,2025
3544707,SAGRES - SP,2522,2025
3544806,SALES - SP,6645,2025
3544905,SALES OLIVEIRA - SP,11683,2025
3545001,SALESÓPOLIS - SP,15381,2025
3545100,SALMOURÃO - SP,4883,2025
3545159,SALTINHO - SP,8407,2025
3545209,SALTO - SP,141111,2025
3545308,SALTO DE PIRAPORA - SP,45262,2025
3545407,SALTO GRANDE - SP,9221,2025
3545506,SANDOVALINA - SP,3697,2025
3545605,SANTA ADÉLIA - SP,14193,2025
3545704,SANTA ALBERTINA - SP,6566,2025
3545803,SANTA BÁRBARA D'OESTE - SP,189456,2025
3546009,SANTA BRANCA - SP,14219,2025
3546108,SANTA CLARA D'OESTE - SP,2694,2025
3546207,SANTA CRUZ DA CONCEIÇÃO - SP,4375,2025
3546256,SANTA CRUZ DA ESPERANÇA - SP,2168,2025
3546306,SANTA CRUZ DAS PALMEIRAS - SP,29489,2025
3546405,SANTA CRUZ DO RIO PARDO - SP,47759,2025
3546504,SANTA ERNESTINA - SP,6274,2025
3546603,SANTA FÉ DO SUL - SP,36288,2025
3546702,SANTA GERTRUDES - SP,23192,2025
3546801,SANTA ISABEL - SP,54691,2025
3546900,SANTA LÚCIA - SP,7144,2025
3547007,SANTA MARIA DA SERRA - SP,5308,2025
3547106,SANTA MERCEDES - SP,3017,2025
3547205,SANTANA DA PONTE PENSA - SP,1699,2025
3547304,SANTANA DE PARNAÍBA - SP,163787,2025
3547403,SANTA RITA D'OESTE - SP,2796,2025
3547502,SANTA RITA DO PASSA QUATRO - SP,24996,2025
3547601,SANTA ROSA DE VITERBO - SP,23710,2025
3547650,SANTA SALETE - SP,1692,2025
3547700,SANTO ANASTÁCIO - SP,17960,2025
3547809,SANTO ANDRÉ - SP,782048,2025
3547908,SANTO ANTÔNIO DA ALEGRIA - SP,6933,2025
3548005,SANTO ANTÔNIO DE POSSE - SP,23867,2025
3548054,SANTO ANTÔNIO DO ARACANGUÁ - SP,8593,2025
3548104,SANTO ANTÔNIO DO JARDIM - SP,6243,2025
3548203,SANTO ANTÔNIO DO PINHAL - SP,7314,2025
3548302,SANTO EXPEDITO - SP,3069,2025
3548401,SANTÓPOLIS DO AGUAPEÍ - SP,3921,2025
3548500,SANTOS - SP,429547,2025
3548609,SÃO BENTO DO SAPUCAÍ - SP,11989,2025
3548708,SÃO BERNARDO DO CAMPO - SP,841154,2025
3548807,SÃO CAETANO DO SUL - SP,172693,2025
3548906,SÃO CARLOS - SP,266427,2025
3549003,SÃO FRANCISCO - SP,2623,2025
3549102,SÃO JOÃO DA BOA VISTA - SP,96080,2025
3549201,SÃO JOÃO DAS DUAS PONTES - SP,2623,2025
3549250,SÃO JOÃO DE IRACEMA - SP,1882,2025
3549300,SÃO JOÃO DO PAU D'ALHO - SP,2293,2025
3549409,SÃO JOAQUIM DA BARRA - SP,49885,2025
3549508,SÃO JOSÉ DA BELA VISTA - SP,7664,2025
3549607,SÃO JOSÉ DO BARREIRO - SP,3888,2025
3549706,SÃO JOSÉ DO RIO PARDO - SP,53427,2025
3549805,SÃO JOSÉ DO RIO PRETO - SP,504166,2025
3549904,SÃO JOSÉ DOS CAMPOS - SP,727078,2025
3549953,SÃO LOURENÇO DA SERRA - SP,16479,2025
3550001,SÃO LUIZ DO PARAITINGA - SP,10487,2025
3550100,SÃO MANUEL - SP,38131,2025
3550209,SÃO MIGUEL ARCANJO - SP,32924,2025
3550308,SÃO PAULO - SP,11904961,2025
3550407,SÃO PEDRO - SP,39855,2025
3550506,SÃO PEDRO DO TURVO - SP,7333,2025
3550605,SÃO ROQUE - SP,81366,2025
3550704,SÃO SEBASTIÃO - SP,84280,2025
3550803,SÃO SEBASTIÃO DA GRAMA - SP,10428,2025
3550902,SÃO SIMÃO - SP,13560,2025
3551009,SÃO VICENTE - SP,338326,2025
3551108,SARAPUÍ - SP,10677,2025
3551207,SARUTAIÁ - SP,3772,2025
3551306,SEBASTIANÓPOLIS DO SUL - SP,3191,2025
3551405,SERRA AZUL - SP,13108,2025
3551504,SERRANA - SP,45580,2025
3551603,SERRA NEGRA - SP,31047,2025
3551702,SERTÃOZINHO - SP,132176,2025
3551801,SETE BARRAS - SP,12903,2025
3551900,SEVERÍNIA - SP,14693,2025
3552007,SILVEIRAS - SP,6329,2025
3552106,SOCORRO - SP,41527,2025
3552205,SOROCABA - SP,762172,2025
3552304,SUD MENNUCCI - SP,7464,2025
3552403,SUMARÉ - SP,291116,2025
3552502,SUZANO - SP,320261,2025
3552551,SUZANÁPOLIS - SP,3465,2025
3552601,TABAPUÃ - SP,11498,2025
3552700,TABATINGA - SP,14997,2025
3552809,TABOÃO DA SERRA - SP,285307,2025
3552908,TACIBA - SP,6418,2025
3553005,TAGUAÍ - SP,13068,2025
3553104,TAIAÇU - SP,5744,2025
3553203,TAIÚVA - SP,6770,2025
3553302,TAMBAÚ - SP,21650,2025
3553401,TANABI - SP,26071,2025
3553500,TAPIRAÍ - SP,8122,2025
3553609,TAPIRATIBA - SP,11903,2025
3553658,TAQUARAL - SP,2649,2025
3553708,TAQUARITINGA - SP,53264,2025
3553807,TAQUARITUBA - SP,24932,2025
3553856,TAQUARIVAÍ - SP,7170,2025
3553906,TARABAI - SP,6633,2025
3553955,TARUMÃ - SP,15315,2025
3554003,TATUÍ - SP,129130,2025
3554102,TAUBATÉ - SP,322397,2025
3554201,TEJUPÁ - SP,4119,2025
3554300,TEODORO SAMPAIO - SP,22598,2025
3554409,TERRA ROXA - SP,7965,2025
3554508,TIETÊ - SP,38723,2025
3554607,TIMBURI - SP,2484,2025
3554656,TORRE DE PEDRA - SP,2056,2025
3554706,TORRINHA - SP,9484,2025
3554755,TRABIJU - SP,1724,2025
3554805,TREMEMBÉ - SP,53426,2025
3554904,TRÊS FRONTEIRAS - SP,7060,2025
3554953,TUIUTI - SP,6976,2025
3555000,TUPÃ - SP,65433,2025
3555109,TUPI PAULISTA - SP,16259,2025
3555208,TURIÚBA - SP,1835,2025
3555307,TURMALINA - SP,1662,2025
3555356,UBARANA - SP,5458,2025
3555406,UBATUBA - SP,97096,2025
3555505,UBIRAJARA - SP,5289,2025
3555604,UCHOA - SP,10670,2025
3555703,UNIÃO PAULISTA - SP,1628,2025
3555802,URÂNIA - SP,8973,2025
3555901,URU - SP,1424,2025
3556008,URUPÊS - SP,14073,2025
3556107,VALENTIM GENTIL - SP,14634,2025
3556206,VALINHOS - SP,132258,2025
3556305,VALPARAÍSO - SP,24779,2025
3556354,VARGEM - SP,10863,2025
3556404,VARGEM GRANDE DO SUL - SP,41256,2025
3556453,VARGEM GRANDE PAULISTA - SP,52352,2025
3556503,VÁRZEA PAULISTA - SP,119655,2025
3556602,VERA CRUZ - SP,10274,2025
3556701,VINHEDO - SP,79089,2025
3556800,VIRADOURO - SP,17685,2025
3556909,VISTA ALEGRE DO ALTO - SP,8368,2025
3556958,VITÓRIA BRASIL - SP,1828,2025
3557006,VOTORANTIM - SP,133510,2025
3557105,VOTUPORANGA - SP,100568,2025
3557154,ZACARIAS - SP,2773,2025
3557204,CHAVANTES - SP,12415,2025
3557303,ESTIVA GERBI - SP,11609,2025
4100103,ABATIÁ - PR,7233,2025
4100202,ADRIANÓPOLIS - PR,6319,2025
4100301,AGUDOS DO SUL - PR,10770,2025
4100400,ALMIRANTE TAMANDARÉ - PR,125861,2025
4100459,ALTAMIRA DO PARANÁ - PR,3496,2025
4100509,ALTÔNIA - PR,18634,2025
4100608,ALTO PARANÁ - PR,14183,2025
4100707,ALTO PIQUIRI - PR,9771,2025
4100806,ALVORADA DO SUL - PR,10481,2025
4100905,AMAPORÃ - PR,4688,2025
4101002,AMPÉRE - PR,20337,2025
4101051,ANAHY - PR,2971,2025
4101101,ANDIRÁ - PR,19989,2025
4101150,ÂNGULO - PR,3357,2025
4101200,ANTONINA - PR,18140,2025
4101309,ANTÔNIO OLINTO - PR,7048,2025
4101408,APUCARANA - PR,134910,2025
4101507,ARAPONGAS - PR,124838,2025
4101606,ARAPOTI - PR,26325,2025
4101655,ARAPUÃ - PR,3573,2025
4101705,ARARUNA - PR,14894,2025
4101804,ARAUCÁRIA - PR,162247,2025
4101853,ARIRANHA DO IVAÍ - PR,2351,2025
4101903,ASSAÍ - PR,13477,2025
4102000,ASSIS CHATEAUBRIAND - PR,38357,2025
4102109,ASTORGA - PR,26203,2025
4102208,ATALAIA - PR,4046,2025
4102307,BALSA NOVA - PR,13867,2025
